Location,timestamp,Temperature,Temperature_IoTDeviceID,Humidity,Humidity_IoTDeviceID,InTemperature,InTemperature_IoTDeviceID,GrainTemperature1,GrainTemperature1_IoTDeviceID,GrainTemperature2,GrainTemperature2_IoTDeviceID,GrainTemperature3,GrainTemperature3_IoTDeviceID,
Silo20,2024-07-26 12:00:00,0.0,null,0.0,null,0.0,null,-11.3,GrainTemp58,-19.1,GrainTemp59,-44.4,GrainTemp60,
Silo20,2024-07-26 13:00:00,0.0,null,0.0,null,0.0,null,6.2,GrainTemp58,-3.3,GrainTemp59,-22.9,GrainTemp60,
Silo20,2024-07-26 14:00:00,16.3,Temp20,16.9,Humd20,24.9,InTemp20,5.8,GrainTemp58,9.2,GrainTemp59,-5.7,GrainTemp60,
Silo20,2024-07-26 15:00:00,0.0,null,0.0,null,0.0,null,-13.2,GrainTemp58,-3.0,GrainTemp59,-1.7,GrainTemp60,
Silo20,2024-07-26 16:00:00,0.0,null,0.0,null,0.0,null,-12.8,GrainTemp58,-17.5,GrainTemp59,-9.7,GrainTemp60,
Silo20,2024-07-26 17:00:00,0.0,null,0.0,null,0.0,null,-8.9,GrainTemp58,-19.2,GrainTemp59,-46.7,GrainTemp60,
Silo20,2024-07-27 08:00:00,21.2,Temp20,30.0,Humd20,14.9,InTemp20,-17.9,GrainTemp58,6.9,GrainTemp59,2.2,GrainTemp60,
Silo20,2024-07-27 09:00:00,0.0,null,0.0,null,0.0,null,0.7,GrainTemp58,10.4,GrainTemp59,-15.1,GrainTemp60,
Silo20,2024-07-27 10:00:00,0.0,null,0.0,null,0.0,null,-0.6,GrainTemp58,-25.2,GrainTemp59,-7.4,GrainTemp60,
Silo20,2024-07-27 11:00:00,0.0,null,0.0,null,0.0,null,-26.7,GrainTemp58,-16.5,GrainTemp59,-21.1,GrainTemp60,
Silo20,2024-07-27 12:00:00,0.0,null,0.0,null,0.0,null,-27.7,GrainTemp58,-25.1,GrainTemp59,-50.0,GrainTemp60,
Silo20,2024-07-27 13:00:00,0.0,null,0.0,null,0.0,null,-7.7,GrainTemp58,-6.4,GrainTemp59,13.3,GrainTemp60,
Silo20,2024-07-27 14:00:00,19.6,Temp20,7.6,Humd20,11.9,InTemp20,-16.7,GrainTemp58,-18.1,GrainTemp59,-68.0,GrainTemp60,
Silo20,2024-07-27 15:00:00,0.0,null,0.0,null,0.0,null,-4.0,GrainTemp58,13.3,GrainTemp59,6.7,GrainTemp60,
Silo20,2024-07-27 16:00:00,0.0,null,0.0,null,0.0,null,-14.9,GrainTemp58,7.1,GrainTemp59,-22.8,GrainTemp60,
Silo20,2024-07-27 17:00:00,0.0,null,0.0,null,0.0,null,-28.1,GrainTemp58,-19.7,GrainTemp59,-10.7,GrainTemp60,
Silo20,2024-07-28 08:00:00,16.8,Temp20,22.4,Humd20,18.4,InTemp20,-9.1,GrainTemp58,3.5,GrainTemp59,14.4,GrainTemp60,
Silo20,2024-07-28 09:00:00,0.0,null,0.0,null,0.0,null,9.7,GrainTemp58,-21.8,GrainTemp59,13.9,GrainTemp60,
Silo20,2024-07-28 10:00:00,0.0,null,0.0,null,0.0,null,11.8,GrainTemp58,5.9,GrainTemp59,-7.4,GrainTemp60,
Silo20,2024-07-28 11:00:00,0.0,null,0.0,null,0.0,null,-11.4,GrainTemp58,-9.0,GrainTemp59,-10.5,GrainTemp60,
Silo20,2024-07-28 12:00:00,0.0,null,0.0,null,0.0,null,-11.1,GrainTemp58,-15.7,GrainTemp59,-50.1,GrainTemp60,
Silo20,2024-07-28 13:00:00,0.0,null,0.0,null,0.0,null,-13.3,GrainTemp58,-20.5,GrainTemp59,-12.1,GrainTemp60,
Silo20,2024-07-28 14:00:00,12.6,Temp20,15.3,Humd20,7.0,InTemp20,2.7,GrainTemp58,-9.9,GrainTemp59,11.7,GrainTemp60,
Silo20,2024-07-28 15:00:00,0.0,null,0.0,null,0.0,null,-10.3,GrainTemp58,-4.5,GrainTemp59,-62.1,GrainTemp60,
Silo20,2024-07-28 16:00:00,0.0,null,0.0,null,0.0,null,-24.5,GrainTemp58,-24.1,GrainTemp59,-13.2,GrainTemp60,
Silo20,2024-07-28 17:00:00,0.0,null,0.0,null,0.0,null,-21.3,GrainTemp58,0.8,GrainTemp59,-56.4,GrainTemp60,
Silo20,2024-07-29 08:00:00,15.4,Temp20,28.6,Humd20,9.7,InTemp20,-10.8,GrainTemp58,-9.7,GrainTemp59,-56.1,GrainTemp60,
Silo20,2024-07-29 09:00:00,0.0,null,0.0,null,0.0,null,-6.0,GrainTemp58,-10.1,GrainTemp59,-60.5,GrainTemp60,
Silo20,2024-07-29 10:00:00,0.0,null,0.0,null,0.0,null,-24.2,GrainTemp58,-22.8,GrainTemp59,-29.6,GrainTemp60,
Silo20,2024-07-29 11:00:00,0.0,null,0.0,null,0.0,null,-15.8,GrainTemp58,-18.6,GrainTemp59,-13.0,GrainTemp60,
Silo20,2024-07-29 12:00:00,0.0,null,0.0,null,0.0,null,-19.3,GrainTemp58,-11.5,GrainTemp59,12.8,GrainTemp60,
Silo20,2024-07-29 13:00:00,0.0,null,0.0,null,0.0,null,14.1,GrainTemp58,0.5,GrainTemp59,-2.0,GrainTemp60,
Silo20,2024-07-29 14:00:00,8.9,Temp20,14.8,Humd20,7.7,InTemp20,5.2,GrainTemp58,4.0,GrainTemp59,9.7,GrainTemp60,
Silo20,2024-07-29 15:00:00,0.0,null,0.0,null,0.0,null,-5.8,GrainTemp58,-17.7,GrainTemp59,14.0,GrainTemp60,
Silo20,2024-07-29 16:00:00,0.0,null,0.0,null,0.0,null,-8.3,GrainTemp58,-4.0,GrainTemp59,3.6,GrainTemp60,
Silo20,2024-07-29 17:00:00,0.0,null,0.0,null,0.0,null,0.4,GrainTemp58,-10.6,GrainTemp59,4.8,GrainTemp60,
Silo20,2024-07-30 08:00:00,24.5,Temp20,34.3,Humd20,11.0,InTemp20,0.2,GrainTemp58,-5.4,GrainTemp59,3.6,GrainTemp60,
Silo20,2024-07-30 09:00:00,0.0,null,0.0,null,0.0,null,-14.7,GrainTemp58,-5.7,GrainTemp59,8.5,GrainTemp60,
Silo20,2024-07-30 10:00:00,0.0,null,0.0,null,0.0,null,9.9,GrainTemp58,12.6,GrainTemp59,6.8,GrainTemp60,
Silo20,2024-07-30 11:00:00,0.0,null,0.0,null,0.0,null,12.5,GrainTemp58,-19.5,GrainTemp59,4.6,GrainTemp60,
Silo20,2024-07-30 12:00:00,0.0,null,0.0,null,0.0,null,-20.9,GrainTemp58,-5.8,GrainTemp59,2.5,GrainTemp60,
Silo20,2024-07-30 13:00:00,0.0,null,0.0,null,0.0,null,12.7,GrainTemp58,9.1,GrainTemp59,-19.8,GrainTemp60,
Silo20,2024-07-30 14:00:00,20.3,Temp20,24.7,Humd20,23.7,InTemp20,-9.3,GrainTemp58,-17.4,GrainTemp59,9.9,GrainTemp60,
Silo20,2024-07-30 15:00:00,0.0,null,0.0,null,0.0,null,-9.8,GrainTemp58,-20.1,GrainTemp59,-33.2,GrainTemp60,
Silo20,2024-07-30 16:00:00,0.0,null,0.0,null,0.0,null,0.4,GrainTemp58,-20.1,GrainTemp59,10.4,GrainTemp60,
Silo20,2024-07-30 17:00:00,0.0,null,0.0,null,0.0,null,-9.3,GrainTemp58,-8.7,GrainTemp59,-11.7,GrainTemp60,
Silo20,2024-07-31 08:00:00,15.9,Temp20,29.2,Humd20,15.0,InTemp20,-8.0,GrainTemp58,-2.1,GrainTemp59,-3.7,GrainTemp60,
Silo20,2024-07-31 09:00:00,0.0,null,0.0,null,0.0,null,0.6,GrainTemp58,1.9,GrainTemp59,6.4,GrainTemp60,
Silo20,2024-07-31 10:00:00,0.0,null,0.0,null,0.0,null,-13.2,GrainTemp58,-6.0,GrainTemp59,-29.0,GrainTemp60,
Silo20,2024-07-31 11:00:00,0.0,null,0.0,null,0.0,null,13.9,GrainTemp58,1.3,GrainTemp59,-11.9,GrainTemp60,
Silo20,2024-07-31 12:00:00,0.0,null,0.0,null,0.0,null,7.5,GrainTemp58,-5.8,GrainTemp59,12.7,GrainTemp60,
Silo20,2024-07-31 13:00:00,0.0,null,0.0,null,0.0,null,-14.7,GrainTemp58,11.0,GrainTemp59,2.9,GrainTemp60,
Silo20,2024-07-31 14:00:00,9.6,Temp20,32.9,Humd20,10.7,InTemp20,-2.4,GrainTemp58,8.0,GrainTemp59,-3.4,GrainTemp60,
Silo20,2024-07-31 15:00:00,0.0,null,0.0,null,0.0,null,4.0,GrainTemp58,12.7,GrainTemp59,-10.5,GrainTemp60,
Silo20,2024-07-31 16:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp58,4.5,GrainTemp59,-8.7,GrainTemp60,
Silo20,2024-07-31 17:00:00,0.0,null,0.0,null,0.0,null,8.2,GrainTemp58,0.6,GrainTemp59,2.0,GrainTemp60,
Silo20,2024-08-01 08:00:00,8.1,Temp20,11.0,Humd20,9.3,InTemp20,-19.5,GrainTemp58,8.5,GrainTemp59,-1.0,GrainTemp60,
Silo20,2024-08-01 09:00:00,0.0,null,0.0,null,0.0,null,-14.7,GrainTemp58,-19.3,GrainTemp59,-39.6,GrainTemp60,
Silo20,2024-08-01 10:00:00,0.0,null,0.0,null,0.0,null,4.8,GrainTemp58,2.7,GrainTemp59,-17.8,GrainTemp60,
Silo20,2024-08-01 11:00:00,0.0,null,0.0,null,0.0,null,8.5,GrainTemp58,-4.2,GrainTemp59,-13.0,GrainTemp60,
Silo20,2024-08-01 12:00:00,0.0,null,0.0,null,0.0,null,-20.9,GrainTemp58,-14.0,GrainTemp59,2.5,GrainTemp60,
Silo20,2024-08-01 13:00:00,0.0,null,0.0,null,0.0,null,-14.0,GrainTemp58,-23.9,GrainTemp59,-35.7,GrainTemp60,
Silo20,2024-08-01 14:00:00,24.4,Temp20,19.2,Humd20,9.5,InTemp20,6.0,GrainTemp58,-15.3,GrainTemp59,-4.8,GrainTemp60,
Silo20,2024-08-01 15:00:00,0.0,null,0.0,null,0.0,null,11.7,GrainTemp58,11.3,GrainTemp59,-13.9,GrainTemp60,
Silo20,2024-08-01 16:00:00,0.0,null,0.0,null,0.0,null,-15.3,GrainTemp58,-9.7,GrainTemp59,6.4,GrainTemp60,
Silo20,2024-08-01 17:00:00,0.0,null,0.0,null,0.0,null,-21.5,GrainTemp58,-2.1,GrainTemp59,-11.4,GrainTemp60,
Silo20,2024-08-02 08:00:00,14.8,Temp20,11.3,Humd20,10.3,InTemp20,-15.9,GrainTemp58,13.2,GrainTemp59,-12.0,GrainTemp60,
Silo20,2024-08-02 09:00:00,0.0,null,0.0,null,0.0,null,-10.3,GrainTemp58,14.1,GrainTemp59,-10.5,GrainTemp60,
Silo20,2024-08-02 10:00:00,0.0,null,0.0,null,0.0,null,-14.9,GrainTemp58,-3.3,GrainTemp59,-34.2,GrainTemp60,
Silo20,2024-08-02 11:00:00,0.0,null,0.0,null,0.0,null,8.5,GrainTemp58,9.9,GrainTemp59,6.3,GrainTemp60,
Silo20,2024-08-02 12:00:00,0.0,null,0.0,null,0.0,null,-3.0,GrainTemp58,-2.0,GrainTemp59,-14.8,GrainTemp60,
Silo20,2024-08-02 13:00:00,0.0,null,0.0,null,0.0,null,14.8,GrainTemp58,-2.9,GrainTemp59,2.0,GrainTemp60,
Silo20,2024-08-02 14:00:00,21.5,Temp20,33.6,Humd20,20.7,InTemp20,-16.5,GrainTemp58,-14.5,GrainTemp59,9.0,GrainTemp60,
Silo20,2024-08-02 15:00:00,0.0,null,0.0,null,0.0,null,-5.1,GrainTemp58,3.7,GrainTemp59,-9.6,GrainTemp60,
Silo20,2024-08-02 16:00:00,0.0,null,0.0,null,0.0,null,-0.2,GrainTemp58,14.4,GrainTemp59,-14.1,GrainTemp60,
Silo20,2024-08-02 17:00:00,0.0,null,0.0,null,0.0,null,15.0,GrainTemp58,2.7,GrainTemp59,-2.9,GrainTemp60,
Silo20,2024-08-03 08:00:00,23.3,Temp20,33.3,Humd20,8.2,InTemp20,-10.6,GrainTemp58,-20.2,GrainTemp59,-52.5,GrainTemp60,
Silo20,2024-08-03 09:00:00,0.0,null,0.0,null,0.0,null,-3.0,GrainTemp58,2.9,GrainTemp59,-13.6,GrainTemp60,
Silo20,2024-08-03 10:00:00,0.0,null,0.0,null,0.0,null,2.1,GrainTemp58,7.8,GrainTemp59,-15.4,GrainTemp60,
Silo20,2024-08-03 11:00:00,0.0,null,0.0,null,0.0,null,-13.5,GrainTemp58,-24.8,GrainTemp59,9.8,GrainTemp60,
Silo20,2024-08-03 12:00:00,0.0,null,0.0,null,0.0,null,2.2,GrainTemp58,14.5,GrainTemp59,0.9,GrainTemp60,
Silo20,2024-08-03 13:00:00,0.0,null,0.0,null,0.0,null,6.4,GrainTemp58,-17.5,GrainTemp59,-18.2,GrainTemp60,
Silo20,2024-08-03 14:00:00,8.4,Temp20,12.1,Humd20,12.0,InTemp20,-22.9,GrainTemp58,-4.1,GrainTemp59,-10.6,GrainTemp60,
Silo20,2024-08-03 15:00:00,0.0,null,0.0,null,0.0,null,1.0,GrainTemp58,-17.2,GrainTemp59,-14.8,GrainTemp60,
Silo20,2024-08-03 16:00:00,0.0,null,0.0,null,0.0,null,-11.2,GrainTemp58,-9.9,GrainTemp59,7.4,GrainTemp60,
Silo20,2024-08-03 17:00:00,0.0,null,0.0,null,0.0,null,-5.1,GrainTemp58,-7.1,GrainTemp59,10.3,GrainTemp60,
Silo20,2024-08-04 08:00:00,22.0,Temp20,6.1,Humd20,9.8,InTemp20,-8.0,GrainTemp58,7.5,GrainTemp59,-11.6,GrainTemp60,
Silo20,2024-08-04 09:00:00,0.0,null,0.0,null,0.0,null,-6.8,GrainTemp58,-1.5,GrainTemp59,-7.2,GrainTemp60,
Silo20,2024-08-04 10:00:00,0.0,null,0.0,null,0.0,null,1.2,GrainTemp58,6.1,GrainTemp59,-4.9,GrainTemp60,
Silo20,2024-08-04 11:00:00,0.0,null,0.0,null,0.0,null,3.7,GrainTemp58,9.3,GrainTemp59,2.3,GrainTemp60,
Silo20,2024-08-04 12:00:00,0.0,null,0.0,null,0.0,null,-2.2,GrainTemp58,-5.4,GrainTemp59,-49.6,GrainTemp60,
Silo20,2024-08-04 13:00:00,0.0,null,0.0,null,0.0,null,-9.0,GrainTemp58,10.5,GrainTemp59,-10.5,GrainTemp60,
Silo20,2024-08-04 14:00:00,18.5,Temp20,28.5,Humd20,11.9,InTemp20,-10.3,GrainTemp58,-6.0,GrainTemp59,-17.8,GrainTemp60,
Silo20,2024-08-04 15:00:00,0.0,null,0.0,null,0.0,null,8.0,GrainTemp58,-14.6,GrainTemp59,-5.8,GrainTemp60,
Silo20,2024-08-04 16:00:00,0.0,null,0.0,null,0.0,null,-9.9,GrainTemp58,-14.4,GrainTemp59,6.1,GrainTemp60,
Silo20,2024-08-04 17:00:00,0.0,null,0.0,null,0.0,null,-16.2,GrainTemp58,-3.3,GrainTemp59,-12.1,GrainTemp60,
Silo20,2024-08-05 08:00:00,24.8,Temp20,7.8,Humd20,17.4,InTemp20,1.1,GrainTemp58,-24.6,GrainTemp59,7.4,GrainTemp60,
Silo20,2024-08-05 09:00:00,0.0,null,0.0,null,0.0,null,-28.6,GrainTemp58,-17.2,GrainTemp59,-48.4,GrainTemp60,
Silo20,2024-08-05 10:00:00,0.0,null,0.0,null,0.0,null,5.3,GrainTemp58,-13.0,GrainTemp59,-7.9,GrainTemp60,
Silo20,2024-08-05 11:00:00,0.0,null,0.0,null,0.0,null,6.4,GrainTemp58,1.9,GrainTemp59,-24.8,GrainTemp60,
Silo20,2024-08-05 12:00:00,0.0,null,0.0,null,0.0,null,-12.5,GrainTemp58,-12.4,GrainTemp59,-29.9,GrainTemp60,
Silo20,2024-08-05 13:00:00,0.0,null,0.0,null,0.0,null,10.9,GrainTemp58,-24.1,GrainTemp59,-6.4,GrainTemp60,
Silo20,2024-08-05 14:00:00,17.8,Temp20,9.7,Humd20,15.2,InTemp20,2.0,GrainTemp58,-19.7,GrainTemp59,-23.7,GrainTemp60,
Silo20,2024-08-05 15:00:00,0.0,null,0.0,null,0.0,null,-0.9,GrainTemp58,5.7,GrainTemp59,-9.6,GrainTemp60,
Silo20,2024-08-05 16:00:00,0.0,null,0.0,null,0.0,null,4.3,GrainTemp58,13.3,GrainTemp59,-6.7,GrainTemp60,
Silo20,2024-08-05 17:00:00,0.0,null,0.0,null,0.0,null,-28.9,GrainTemp58,6.0,GrainTemp59,-10.3,GrainTemp60,
Silo20,2024-08-06 08:00:00,21.6,Temp20,6.0,Humd20,11.5,InTemp20,-12.4,GrainTemp58,-17.4,GrainTemp59,-13.7,GrainTemp60,
Silo20,2024-08-06 09:00:00,0.0,null,0.0,null,0.0,null,-14.7,GrainTemp58,3.4,GrainTemp59,1.3,GrainTemp60,
Silo20,2024-08-06 10:00:00,0.0,null,0.0,null,0.0,null,6.2,GrainTemp58,-8.8,GrainTemp59,-11.7,GrainTemp60,
Silo20,2024-08-06 11:00:00,0.0,null,0.0,null,0.0,null,7.3,GrainTemp58,1.3,GrainTemp59,6.9,GrainTemp60,
Silo20,2024-08-06 12:00:00,0.0,null,0.0,null,0.0,null,13.5,GrainTemp58,9.4,GrainTemp59,-19.1,GrainTemp60,
Silo20,2024-08-06 13:00:00,0.0,null,0.0,null,0.0,null,10.0,GrainTemp58,-16.6,GrainTemp59,10.2,GrainTemp60,
Silo20,2024-08-06 14:00:00,20.9,Temp20,23.8,Humd20,10.8,InTemp20,4.9,GrainTemp58,4.1,GrainTemp59,-13.3,GrainTemp60,
Silo20,2024-08-06 15:00:00,0.0,null,0.0,null,0.0,null,10.1,GrainTemp58,-15.6,GrainTemp59,12.3,GrainTemp60,
Silo20,2024-08-06 16:00:00,0.0,null,0.0,null,0.0,null,9.1,GrainTemp58,-18.6,GrainTemp59,6.8,GrainTemp60,
Silo20,2024-08-06 17:00:00,0.0,null,0.0,null,0.0,null,-11.5,GrainTemp58,10.6,GrainTemp59,14.8,GrainTemp60,
Silo20,2024-08-07 08:00:00,23.5,Temp20,23.2,Humd20,25.0,InTemp20,-12.1,GrainTemp58,-2.0,GrainTemp59,12.2,GrainTemp60,
Silo20,2024-08-07 09:00:00,0.0,null,0.0,null,0.0,null,-1.0,GrainTemp58,-0.1,GrainTemp59,-11.0,GrainTemp60,
Silo20,2024-08-07 10:00:00,0.0,null,0.0,null,0.0,null,6.6,GrainTemp58,10.4,GrainTemp59,0.9,GrainTemp60,
Silo20,2024-08-07 11:00:00,0.0,null,0.0,null,0.0,null,-3.1,GrainTemp58,1.3,GrainTemp59,-18.6,GrainTemp60,
Silo20,2024-08-07 12:00:00,0.0,null,0.0,null,0.0,null,11.7,GrainTemp58,-14.2,GrainTemp59,5.1,GrainTemp60,
Silo20,2024-08-07 13:00:00,0.0,null,0.0,null,0.0,null,-0.3,GrainTemp58,0.5,GrainTemp59,4.4,GrainTemp60,
Silo20,2024-08-07 14:00:00,24.6,Temp20,30.9,Humd20,20.9,InTemp20,-5.5,GrainTemp58,-7.9,GrainTemp59,-18.5,GrainTemp60,
Silo20,2024-08-07 15:00:00,0.0,null,0.0,null,0.0,null,-15.8,GrainTemp58,12.2,GrainTemp59,-16.8,GrainTemp60,
Silo20,2024-08-07 16:00:00,0.0,null,0.0,null,0.0,null,4.4,GrainTemp58,9.3,GrainTemp59,-2.5,GrainTemp60,
Silo20,2024-08-07 17:00:00,0.0,null,0.0,null,0.0,null,0.6,GrainTemp58,-3.9,GrainTemp59,-13.3,GrainTemp60,
Silo20,2024-08-08 08:00:00,10.6,Temp20,30.7,Humd20,13.6,InTemp20,-4.3,GrainTemp58,-19.5,GrainTemp59,-12.6,GrainTemp60,
Silo20,2024-08-08 09:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp58,13.0,GrainTemp59,13.1,GrainTemp60,
Silo20,2024-08-08 10:00:00,0.0,null,0.0,null,0.0,null,0.8,GrainTemp58,-4.9,GrainTemp59,12.9,GrainTemp60,
Silo20,2024-08-08 11:00:00,0.0,null,0.0,null,0.0,null,-2.1,GrainTemp58,-10.6,GrainTemp59,-1.6,GrainTemp60,
Silo20,2024-08-08 12:00:00,0.0,null,0.0,null,0.0,null,-5.5,GrainTemp58,-1.4,GrainTemp59,-23.5,GrainTemp60,
Silo20,2024-08-08 13:00:00,0.0,null,0.0,null,0.0,null,8.4,GrainTemp58,-12.7,GrainTemp59,-18.1,GrainTemp60,
Silo20,2024-08-08 14:00:00,17.8,Temp20,17.9,Humd20,17.7,InTemp20,-24.2,GrainTemp58,1.1,GrainTemp59,-4.3,GrainTemp60,
Silo20,2024-08-08 15:00:00,0.0,null,0.0,null,0.0,null,-19.9,GrainTemp58,-6.2,GrainTemp59,-47.3,GrainTemp60,
Silo20,2024-08-08 16:00:00,0.0,null,0.0,null,0.0,null,10.7,GrainTemp58,-10.8,GrainTemp59,-24.1,GrainTemp60,
Silo20,2024-08-08 17:00:00,0.0,null,0.0,null,0.0,null,0.6,GrainTemp58,0.3,GrainTemp59,-21.2,GrainTemp60,
Silo20,2024-08-09 08:00:00,21.2,Temp20,19.9,Humd20,22.0,InTemp20,3.9,GrainTemp58,-18.1,GrainTemp59,3.2,GrainTemp60,
Silo20,2024-08-09 09:00:00,0.0,null,0.0,null,0.0,null,10.5,GrainTemp58,-13.9,GrainTemp59,-5.8,GrainTemp60,
Silo20,2024-08-09 10:00:00,0.0,null,0.0,null,0.0,null,12.1,GrainTemp58,1.6,GrainTemp59,5.7,GrainTemp60,
Silo20,2024-08-09 11:00:00,0.0,null,0.0,null,0.0,null,4.4,GrainTemp58,-6.9,GrainTemp59,-9.5,GrainTemp60,
Silo20,2024-08-09 12:00:00,0.0,null,0.0,null,0.0,null,6.0,GrainTemp58,-18.8,GrainTemp59,6.6,GrainTemp60,
Silo20,2024-08-09 13:00:00,0.0,null,0.0,null,0.0,null,-6.3,GrainTemp58,-1.8,GrainTemp59,-59.7,GrainTemp60,
Silo20,2024-08-09 14:00:00,13.3,Temp20,20.0,Humd20,15.2,InTemp20,-21.7,GrainTemp58,-13.6,GrainTemp59,-20.2,GrainTemp60,
Silo20,2024-08-09 15:00:00,0.0,null,0.0,null,0.0,null,-0.3,GrainTemp58,-12.2,GrainTemp59,7.6,GrainTemp60,
Silo20,2024-08-09 16:00:00,0.0,null,0.0,null,0.0,null,14.4,GrainTemp58,-13.4,GrainTemp59,-22.4,GrainTemp60,
Silo20,2024-08-09 17:00:00,0.0,null,0.0,null,0.0,null,-18.9,GrainTemp58,-17.4,GrainTemp59,3.9,GrainTemp60,
Silo20,2024-08-10 08:00:00,16.2,Temp20,26.7,Humd20,11.6,InTemp20,-29.8,GrainTemp58,-2.6,GrainTemp59,10.7,GrainTemp60,
Silo20,2024-08-10 09:00:00,0.0,null,0.0,null,0.0,null,-20.1,GrainTemp58,-24.2,GrainTemp59,-28.0,GrainTemp60,
Silo20,2024-08-10 10:00:00,0.0,null,0.0,null,0.0,null,6.2,GrainTemp58,-11.0,GrainTemp59,-21.8,GrainTemp60,
Silo20,2024-08-10 11:00:00,0.0,null,0.0,null,0.0,null,-10.5,GrainTemp58,4.9,GrainTemp59,-10.0,GrainTemp60,
Silo20,2024-08-10 12:00:00,0.0,null,0.0,null,0.0,null,-20.6,GrainTemp58,-29.4,GrainTemp59,-43.8,GrainTemp60,
Silo20,2024-08-10 13:00:00,0.0,null,0.0,null,0.0,null,0.6,GrainTemp58,-6.2,GrainTemp59,6.5,GrainTemp60,
Silo20,2024-08-10 14:00:00,10.0,Temp20,9.0,Humd20,24.1,InTemp20,-5.5,GrainTemp58,-25.0,GrainTemp59,-63.3,GrainTemp60,
Silo20,2024-08-10 15:00:00,0.0,null,0.0,null,0.0,null,-16.7,GrainTemp58,-6.1,GrainTemp59,-18.8,GrainTemp60,
Silo20,2024-08-10 16:00:00,0.0,null,0.0,null,0.0,null,-8.8,GrainTemp58,9.9,GrainTemp59,-13.6,GrainTemp60,
Silo20,2024-08-10 17:00:00,0.0,null,0.0,null,0.0,null,-4.1,GrainTemp58,-4.4,GrainTemp59,-29.0,GrainTemp60,
Silo20,2024-08-11 08:00:00,19.6,Temp20,14.0,Humd20,22.4,InTemp20,-11.2,GrainTemp58,-10.2,GrainTemp59,13.4,GrainTemp60,
Silo20,2024-08-11 09:00:00,0.0,null,0.0,null,0.0,null,-7.8,GrainTemp58,-15.2,GrainTemp59,8.2,GrainTemp60,
Silo20,2024-08-11 10:00:00,0.0,null,0.0,null,0.0,null,-11.9,GrainTemp58,3.1,GrainTemp59,1.8,GrainTemp60,
Silo20,2024-08-11 11:00:00,0.0,null,0.0,null,0.0,null,7.7,GrainTemp58,6.2,GrainTemp59,-14.7,GrainTemp60,
Silo20,2024-08-11 12:00:00,0.0,null,0.0,null,0.0,null,7.5,GrainTemp58,-2.0,GrainTemp59,13.0,GrainTemp60,
Silo20,2024-08-11 13:00:00,0.0,null,0.0,null,0.0,null,-1.9,GrainTemp58,-5.9,GrainTemp59,9.7,GrainTemp60,
Silo20,2024-08-11 14:00:00,10.5,Temp20,33.2,Humd20,20.6,InTemp20,-3.5,GrainTemp58,8.4,GrainTemp59,2.5,GrainTemp60,
Silo20,2024-08-11 15:00:00,0.0,null,0.0,null,0.0,null,-12.0,GrainTemp58,-2.5,GrainTemp59,-9.6,GrainTemp60,
Silo20,2024-08-11 16:00:00,0.0,null,0.0,null,0.0,null,9.5,GrainTemp58,8.1,GrainTemp59,10.2,GrainTemp60,
Silo20,2024-08-11 17:00:00,0.0,null,0.0,null,0.0,null,12.1,GrainTemp58,3.8,GrainTemp59,-6.0,GrainTemp60,
Silo20,2024-08-12 08:00:00,24.7,Temp20,8.3,Humd20,18.6,InTemp20,-9.6,GrainTemp58,-0.7,GrainTemp59,-55.6,GrainTemp60,
Silo20,2024-08-12 09:00:00,0.0,null,0.0,null,0.0,null,-11.4,GrainTemp58,14.3,GrainTemp59,-9.1,GrainTemp60,
Silo20,2024-08-12 10:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp58,-5.7,GrainTemp59,-0.7,GrainTemp60,
Silo20,2024-08-12 11:00:00,0.0,null,0.0,null,0.0,null,5.6,GrainTemp58,-9.9,GrainTemp59,-10.2,GrainTemp60,
Silo20,2024-08-12 12:00:00,0.0,null,0.0,null,0.0,null,-2.9,GrainTemp58,-3.0,GrainTemp59,-60.0,GrainTemp60,
Silo20,2024-08-12 13:00:00,0.0,null,0.0,null,0.0,null,1.0,GrainTemp58,12.2,GrainTemp59,12.7,GrainTemp60,
Silo20,2024-08-12 14:00:00,10.4,Temp20,20.4,Humd20,21.1,InTemp20,9.8,GrainTemp58,-0.5,GrainTemp59,9.1,GrainTemp60,
Silo20,2024-08-12 15:00:00,0.0,null,0.0,null,0.0,null,2.0,GrainTemp58,4.2,GrainTemp59,11.9,GrainTemp60,
Silo20,2024-08-12 16:00:00,0.0,null,0.0,null,0.0,null,-7.1,GrainTemp58,-3.4,GrainTemp59,-18.5,GrainTemp60,
Silo20,2024-08-12 17:00:00,0.0,null,0.0,null,0.0,null,3.4,GrainTemp58,-9.9,GrainTemp59,-19.4,GrainTemp60,
Silo20,2024-08-13 08:00:00,9.1,Temp20,13.0,Humd20,22.4,InTemp20,4.7,GrainTemp58,7.7,GrainTemp59,-7.7,GrainTemp60,
Silo20,2024-08-13 09:00:00,0.0,null,0.0,null,0.0,null,3.8,GrainTemp58,-1.5,GrainTemp59,-0.8,GrainTemp60,
Silo20,2024-08-13 10:00:00,0.0,null,0.0,null,0.0,null,-16.1,GrainTemp58,-23.0,GrainTemp59,-23.8,GrainTemp60,
Silo20,2024-08-13 11:00:00,0.0,null,0.0,null,0.0,null,11.7,GrainTemp58,5.6,GrainTemp59,-4.6,GrainTemp60,
